"","poll.end.date","poll.source","prime.minister","opposition.leader","variable","value"
"2443",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",48
"2444",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","ALP",28
"2445",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2446",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Family First",2
"2447",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Others",9
"2448",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",57
"2449",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",43
"2450",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",35
"2451",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",60
"2452",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",39
"2453",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",55
"2454",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",42
"2455",2012-06-30,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",46
"2456",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",46
"2457",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2458",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2459",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",33
"2460",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2461",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",8
"2462",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2463",2012-06-25,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2464",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",42.5
"2465",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2466",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",45.5
"2467",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",32.5
"2468",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2469",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",12
"2470",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",54.5
"2471",2012-06-24,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",45.5
"2472",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",46
"2473",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","ALP",30
"2474",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2475",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Others",12
"2476",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",55
"2477",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",45
"2478",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",30
"2479",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",59
"2480",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",31
"2481",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",58
"2482",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",39
"2483",2012-06-24,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",38
"2484",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",46
"2485",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2486",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2487",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",33
"2488",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2489",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",8
"2490",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2491",2012-06-18,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2492",2012-06-17,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2493",2012-06-17,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","ALP",31
"2494",2012-06-17,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2495",2012-06-17,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Others",8
"2496",2012-06-17,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2497",2012-06-17,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2498",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",46
"2499",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2500",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2501",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",32
"2502",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2503",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",9
"2504",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2505",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2506",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",34
"2507",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",54
"2508",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",32
"2509",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",54
"2510",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",37
"2511",2012-06-12,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",37
"2512",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",39.5
"2513",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2514",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",42.5
"2515",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",33
"2516",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12.5
"2517",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",12
"2518",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",52
"2519",2012-06-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",48
"2520",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",44
"2521",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","ALP",31
"2522",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Greens",14
"2523",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Others",11
"2524",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",54
"2525",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",46
"2526",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",32
"2527",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",58
"2528",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",32
"2529",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",59
"2530",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",42
"2531",2012-06-10,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",38
"2532",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",47
"2533",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2534",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",50
"2535",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",33
"2536",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2537",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",7
"2538",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2539",2012-06-04,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2540",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",43.5
"2541",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",1.5
"2542",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",45
"2543",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",32.5
"2544",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10.5
"2545",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",12
"2546",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",55.5
"2547",2012-06-03,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44.5
"2548",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",48
"2549",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","ALP",26
"2550",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Greens",14
"2551",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Family First",2
"2552",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Others",10
"2553",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",58
"2554",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",42
"2555",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",36
"2556",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",60
"2557",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",39
"2558",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",57
"2559",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",44
"2560",2012-06-02,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",46
"2561",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",47
"2562",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2563",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",50
"2564",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",33
"2565",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2566",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",7
"2567",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",57
"2568",2012-05-28,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",43
"2569",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",47
"2570",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",2
"2571",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2572",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",27.5
"2573",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",13
"2574",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",10.5
"2575",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",58
"2576",2012-05-27,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",42
"2577",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",46
"2578",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","ALP",32
"2579",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2580",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Others",10
"2581",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",54
"2582",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",46
"2583",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",30
"2584",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",60
"2585",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",31
"2586",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",60
"2587",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",40
"2588",2012-05-27,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",37
"2589",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",46
"2590",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2591",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2592",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",33
"2593",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2594",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",8
"2595",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2596",2012-05-21,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2597",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",44
"2598",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",1.5
"2599",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",45.5
"2600",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",32
"2601",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10.5
"2602",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",12
"2603",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",55
"2604",2012-05-20,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",45
"2605",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",47
"2606",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2607",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",50
"2608",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",30
"2609",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",11
"2610",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",9
"2611",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",57
"2612",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",43
"2613",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",31
"2614",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",60
"2615",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",36
"2616",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",53
"2617",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",38
"2618",2012-05-14,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",37
"2619",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",43.5
"2620",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",2.5
"2621",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",46
"2622",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",30.5
"2623",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2624",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",11.5
"2625",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",55.5
"2626",2012-05-13,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44.5
"2627",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",45
"2628",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","ALP",30
"2629",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2630",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Others",13
"2631",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",55
"2632",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",45
"2633",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",27
"2634",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",63
"2635",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",34
"2636",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",56
"2637",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",36
"2638",2012-05-13,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",40
"2639",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",48.5
"2640",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",2
"2641",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",50.5
"2642",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",29
"2643",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",10
"2644",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",10.5
"2645",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",58
"2646",2012-05-10,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",42
"2647",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2648",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","ALP",28
"2649",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2650",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Family First",3
"2651",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Others",9
"2652",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",58
"2653",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",42
"2654",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",35
"2655",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",60
"2656",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",44
"2657",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",52
"2658",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",42
"2659",2012-05-10,"Nielsen","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",50
"2660",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",47
"2661",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2662",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",50
"2663",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",29
"2664",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",11
"2665",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",9
"2666",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",58
"2667",2012-05-07,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",42
"2668",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",43
"2669",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",2.5
"2670",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",45.5
"2671",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",29.5
"2672",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2673",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",13
"2674",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",55.5
"2675",2012-05-06,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44.5
"2676",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",46
"2677",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2678",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",50
"2679",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",31
"2680",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",11
"2681",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",9
"2682",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",57
"2683",2012-04-30,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",43
"2684",2012-04-29,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",49
"2685",2012-04-29,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","ALP",30
"2686",2012-04-29,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Greens",13
"2687",2012-04-29,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Others",8
"2688",2012-04-29,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2689",2012-04-29,"Galaxy","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2690",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",51
"2691",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","ALP",27
"2692",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Greens",11
"2693",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Others",11
"2694",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",59
"2695",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",41
"2696",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (PM)",28
"2697",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (PM)",63
"2698",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Satisfied (LOTO)",33
"2699",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Dissatisfied (LOTO)",55
"2700",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (PM)",36
"2701",2012-04-29,"Newspoll","MS JULIA GILLARD","MR TONY ABBOTT","Preferred Prime Minister (LOTO)",41
"2702",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",45
"2703",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","National",3
"2704",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",48
"2705",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","ALP",31
"2706",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Greens",11
"2707",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Others",9
"2708",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Coalition (2pp)",56
"2709",2012-04-23,"Essential","MS JULIA GILLARD","MR TONY ABBOTT","Labor (2pp)",44
"2710",2012-04-22,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Liberal",45.5
"2711",2012-04-22,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","National",2
"2712",2012-04-22,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Coalition",47.5
"2713",2012-04-22,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","ALP",30
"2714",2012-04-22,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Greens",12
"2715",2012-04-22,"Morgan","MS JULIA GILLARD","MR TONY ABBOTT","Others",10.5
